model,rho_nominal,rho_label,rho_effective,N,eta,eta_index,steps,base_seed,realization,returncode,elapsed_s,output_path
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.4,6,3000,1520600,0,0,0.1346,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p40000000000000002/steps_3000/realization_000_seed_1520600
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.4,6,3000,1520601,1,0,0.1235,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p40000000000000002/steps_3000/realization_001_seed_1520601
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.4,6,3000,1520602,2,0,0.1369,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p40000000000000002/steps_3000/realization_002_seed_1520602
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.4,6,3000,1520603,3,0,0.1226,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p40000000000000002/steps_3000/realization_003_seed_1520603
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.4,6,3000,1520604,4,0,0.1578,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p40000000000000002/steps_3000/realization_004_seed_1520604
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.4,6,3000,1520605,5,0,0.1329,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p40000000000000002/steps_3000/realization_005_seed_1520605
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.4,6,3000,1520606,6,0,0.1287,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p40000000000000002/steps_3000/realization_006_seed_1520606
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.4,6,3000,1520607,7,0,0.1284,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p40000000000000002/steps_3000/realization_007_seed_1520607
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.4,6,3000,1520608,8,0,0.1428,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p40000000000000002/steps_3000/realization_008_seed_1520608
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.4,6,3000,1520609,9,0,0.1309,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p40000000000000002/steps_3000/realization_009_seed_1520609
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.4,6,3000,1520610,10,0,0.1362,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p40000000000000002/steps_3000/realization_010_seed_1520610
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.4,6,3000,1520611,11,0,0.1241,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p40000000000000002/steps_3000/realization_011_seed_1520611
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.4,6,3000,1520612,12,0,0.123,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p40000000000000002/steps_3000/realization_012_seed_1520612
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.4,6,3000,1520613,13,0,0.1407,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p40000000000000002/steps_3000/realization_013_seed_1520613
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.4,6,3000,1520614,14,0,0.121,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p40000000000000002/steps_3000/realization_014_seed_1520614
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.4,6,3000,1520615,15,0,0.1273,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p40000000000000002/steps_3000/realization_015_seed_1520615
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.4,6,3000,1520616,16,0,0.139,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p40000000000000002/steps_3000/realization_016_seed_1520616
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.4,6,3000,1520617,17,0,0.1206,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p40000000000000002/steps_3000/realization_017_seed_1520617
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.4,6,3000,1520618,18,0,0.1409,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p40000000000000002/steps_3000/realization_018_seed_1520618
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.4,6,3000,1520619,19,0,0.1479,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p40000000000000002/steps_3000/realization_019_seed_1520619
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.5,7,3000,1520700,0,0,0.1423,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p5/steps_3000/realization_000_seed_1520700
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.5,7,3000,1520701,1,0,0.1383,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p5/steps_3000/realization_001_seed_1520701
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.5,7,3000,1520702,2,0,0.1278,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p5/steps_3000/realization_002_seed_1520702
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.5,7,3000,1520703,3,0,0.1383,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p5/steps_3000/realization_003_seed_1520703
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.5,7,3000,1520704,4,0,0.1296,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p5/steps_3000/realization_004_seed_1520704
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.5,7,3000,1520705,5,0,0.1157,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p5/steps_3000/realization_005_seed_1520705
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.5,7,3000,1520706,6,0,0.1138,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p5/steps_3000/realization_006_seed_1520706
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.5,7,3000,1520707,7,0,0.1218,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p5/steps_3000/realization_007_seed_1520707
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.5,7,3000,1520708,8,0,0.1563,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p5/steps_3000/realization_008_seed_1520708
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.5,7,3000,1520709,9,0,0.1624,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p5/steps_3000/realization_009_seed_1520709
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.5,7,3000,1520710,10,0,0.1576,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p5/steps_3000/realization_010_seed_1520710
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.5,7,3000,1520711,11,0,0.1547,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p5/steps_3000/realization_011_seed_1520711
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.5,7,3000,1520712,12,0,0.1507,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p5/steps_3000/realization_012_seed_1520712
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.5,7,3000,1520713,13,0,0.1483,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p5/steps_3000/realization_013_seed_1520713
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.5,7,3000,1520714,14,0,0.1509,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p5/steps_3000/realization_014_seed_1520714
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.5,7,3000,1520715,15,0,0.1475,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p5/steps_3000/realization_015_seed_1520715
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.5,7,3000,1520716,16,0,0.153,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p5/steps_3000/realization_016_seed_1520716
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.5,7,3000,1520717,17,0,0.1513,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p5/steps_3000/realization_017_seed_1520717
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.5,7,3000,1520718,18,0,0.1325,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p5/steps_3000/realization_018_seed_1520718
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,0.5,7,3000,1520719,19,0,0.1337,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_0p5/steps_3000/realization_019_seed_1520719
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,1.0,8,3000,1520800,0,0,0.1471,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_1/steps_3000/realization_000_seed_1520800
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,1.0,8,3000,1520801,1,0,0.1295,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_1/steps_3000/realization_001_seed_1520801
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,1.0,8,3000,1520802,2,0,0.1373,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_1/steps_3000/realization_002_seed_1520802
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,1.0,8,3000,1520803,3,0,0.1335,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_1/steps_3000/realization_003_seed_1520803
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,1.0,8,3000,1520804,4,0,0.1386,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_1/steps_3000/realization_004_seed_1520804
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,1.0,8,3000,1520805,5,0,0.1317,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_1/steps_3000/realization_005_seed_1520805
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,1.0,8,3000,1520806,6,0,0.1336,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_1/steps_3000/realization_006_seed_1520806
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,1.0,8,3000,1520807,7,0,0.1348,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_1/steps_3000/realization_007_seed_1520807
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,1.0,8,3000,1520808,8,0,0.1423,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_1/steps_3000/realization_008_seed_1520808
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,1.0,8,3000,1520809,9,0,0.1342,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_1/steps_3000/realization_009_seed_1520809
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,1.0,8,3000,1520810,10,0,0.1522,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_1/steps_3000/realization_010_seed_1520810
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,1.0,8,3000,1520811,11,0,0.1414,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_1/steps_3000/realization_011_seed_1520811
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,1.0,8,3000,1520812,12,0,0.137,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_1/steps_3000/realization_012_seed_1520812
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,1.0,8,3000,1520813,13,0,0.1242,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_1/steps_3000/realization_013_seed_1520813
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,1.0,8,3000,1520814,14,0,0.1321,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_1/steps_3000/realization_014_seed_1520814
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,1.0,8,3000,1520815,15,0,0.1335,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_1/steps_3000/realization_015_seed_1520815
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,1.0,8,3000,1520816,16,0,0.1236,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_1/steps_3000/realization_016_seed_1520816
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,1.0,8,3000,1520817,17,0,0.1368,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_1/steps_3000/realization_017_seed_1520817
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,1.0,8,3000,1520818,18,0,0.1381,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_1/steps_3000/realization_018_seed_1520818
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,1.0,8,3000,1520819,19,0,0.1337,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_1/steps_3000/realization_019_seed_1520819
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,2.0,9,3000,1520900,0,0,0.1332,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_2/steps_3000/realization_000_seed_1520900
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,2.0,9,3000,1520901,1,0,0.1323,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_2/steps_3000/realization_001_seed_1520901
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,2.0,9,3000,1520902,2,0,0.1324,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_2/steps_3000/realization_002_seed_1520902
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,2.0,9,3000,1520903,3,0,0.1319,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_2/steps_3000/realization_003_seed_1520903
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,2.0,9,3000,1520904,4,0,0.1326,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_2/steps_3000/realization_004_seed_1520904
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,2.0,9,3000,1520905,5,0,0.1284,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_2/steps_3000/realization_005_seed_1520905
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,2.0,9,3000,1520906,6,0,0.115,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_2/steps_3000/realization_006_seed_1520906
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,2.0,9,3000,1520907,7,0,0.1319,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_2/steps_3000/realization_007_seed_1520907
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,2.0,9,3000,1520908,8,0,0.1309,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_2/steps_3000/realization_008_seed_1520908
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,2.0,9,3000,1520909,9,0,0.1325,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_2/steps_3000/realization_009_seed_1520909
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,2.0,9,3000,1520910,10,0,0.1286,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_2/steps_3000/realization_010_seed_1520910
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,2.0,9,3000,1520911,11,0,0.1359,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_2/steps_3000/realization_011_seed_1520911
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,2.0,9,3000,1520912,12,0,0.129,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_2/steps_3000/realization_012_seed_1520912
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,2.0,9,3000,1520913,13,0,0.1379,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_2/steps_3000/realization_013_seed_1520913
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,2.0,9,3000,1520914,14,0,0.1374,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_2/steps_3000/realization_014_seed_1520914
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,2.0,9,3000,1520915,15,0,0.1296,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_2/steps_3000/realization_015_seed_1520915
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,2.0,9,3000,1520916,16,0,0.145,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_2/steps_3000/realization_016_seed_1520916
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,2.0,9,3000,1520917,17,0,0.122,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_2/steps_3000/realization_017_seed_1520917
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,2.0,9,3000,1520918,18,0,0.1295,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_2/steps_3000/realization_018_seed_1520918
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,2.0,9,3000,1520919,19,0,0.1301,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_2/steps_3000/realization_019_seed_1520919
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,3.0,10,3000,1521000,0,0,0.1315,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_3/steps_3000/realization_000_seed_1521000
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,3.0,10,3000,1521001,1,0,0.1413,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_3/steps_3000/realization_001_seed_1521001
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,3.0,10,3000,1521002,2,0,0.1418,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_3/steps_3000/realization_002_seed_1521002
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,3.0,10,3000,1521003,3,0,0.131,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_3/steps_3000/realization_003_seed_1521003
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,3.0,10,3000,1521004,4,0,0.1382,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_3/steps_3000/realization_004_seed_1521004
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,3.0,10,3000,1521005,5,0,0.1347,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_3/steps_3000/realization_005_seed_1521005
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,3.0,10,3000,1521006,6,0,0.1344,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_3/steps_3000/realization_006_seed_1521006
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,3.0,10,3000,1521007,7,0,0.131,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_3/steps_3000/realization_007_seed_1521007
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,3.0,10,3000,1521008,8,0,0.1267,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_3/steps_3000/realization_008_seed_1521008
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,3.0,10,3000,1521009,9,0,0.1356,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_3/steps_3000/realization_009_seed_1521009
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,3.0,10,3000,1521010,10,0,0.1303,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_3/steps_3000/realization_010_seed_1521010
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,3.0,10,3000,1521011,11,0,0.134,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_3/steps_3000/realization_011_seed_1521011
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,3.0,10,3000,1521012,12,0,0.1205,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_3/steps_3000/realization_012_seed_1521012
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,3.0,10,3000,1521013,13,0,0.1281,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_3/steps_3000/realization_013_seed_1521013
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,3.0,10,3000,1521014,14,0,0.1246,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_3/steps_3000/realization_014_seed_1521014
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,3.0,10,3000,1521015,15,0,0.115,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_3/steps_3000/realization_015_seed_1521015
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,3.0,10,3000,1521016,16,0,0.1221,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_3/steps_3000/realization_016_seed_1521016
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,3.0,10,3000,1521017,17,0,0.1229,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_3/steps_3000/realization_017_seed_1521017
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,3.0,10,3000,1521018,18,0,0.1819,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_3/steps_3000/realization_018_seed_1521018
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,3.0,10,3000,1521019,19,0,0.1716,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_3/steps_3000/realization_019_seed_1521019
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,4.0,11,3000,1521100,0,0,0.1861,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_4/steps_3000/realization_000_seed_1521100
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,4.0,11,3000,1521101,1,0,0.1776,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_4/steps_3000/realization_001_seed_1521101
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,4.0,11,3000,1521102,2,0,0.1659,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_4/steps_3000/realization_002_seed_1521102
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,4.0,11,3000,1521103,3,0,0.1763,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_4/steps_3000/realization_003_seed_1521103
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,4.0,11,3000,1521104,4,0,0.1899,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_4/steps_3000/realization_004_seed_1521104
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,4.0,11,3000,1521105,5,0,0.1754,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_4/steps_3000/realization_005_seed_1521105
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,4.0,11,3000,1521106,6,0,0.2079,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_4/steps_3000/realization_006_seed_1521106
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,4.0,11,3000,1521107,7,0,0.2036,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_4/steps_3000/realization_007_seed_1521107
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,4.0,11,3000,1521108,8,0,0.177,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_4/steps_3000/realization_008_seed_1521108
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,4.0,11,3000,1521109,9,0,0.1897,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_4/steps_3000/realization_009_seed_1521109
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,4.0,11,3000,1521110,10,0,0.1848,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_4/steps_3000/realization_010_seed_1521110
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,4.0,11,3000,1521111,11,0,0.1643,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_4/steps_3000/realization_011_seed_1521111
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,4.0,11,3000,1521112,12,0,0.1776,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_4/steps_3000/realization_012_seed_1521112
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,4.0,11,3000,1521113,13,0,0.1603,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_4/steps_3000/realization_013_seed_1521113
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,4.0,11,3000,1521114,14,0,0.1684,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_4/steps_3000/realization_014_seed_1521114
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,4.0,11,3000,1521115,15,0,0.1536,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_4/steps_3000/realization_015_seed_1521115
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,4.0,11,3000,1521116,16,0,0.1349,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_4/steps_3000/realization_016_seed_1521116
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,4.0,11,3000,1521117,17,0,0.1456,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_4/steps_3000/realization_017_seed_1521117
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,4.0,11,3000,1521118,18,0,0.1334,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_4/steps_3000/realization_018_seed_1521118
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,4.0,11,3000,1521119,19,0,0.1393,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_4/steps_3000/realization_019_seed_1521119
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,5.0,12,3000,1521200,0,0,0.1388,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_5/steps_3000/realization_000_seed_1521200
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,5.0,12,3000,1521201,1,0,0.1284,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_5/steps_3000/realization_001_seed_1521201
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,5.0,12,3000,1521202,2,0,0.1213,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_5/steps_3000/realization_002_seed_1521202
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,5.0,12,3000,1521203,3,0,0.1213,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_5/steps_3000/realization_003_seed_1521203
voter,0.15915494309189535,rho_1_over_2pi,0.16,16,5.0,12,3000,1521204,4,0,0.1267,data/pilots/final_voter_lowrho_grid_v1/voter/rho_1_over_2pi/eta_5/steps_3000/realization_004_seed_1521204
