model,rho_nominal,rho_label,N,eta,eta_index,steps,base_seed,realization,returncode,elapsed_s
vicsek,8.0,rho_8,800,0.3,4,3000,1160419,19,0,13.3929
vicsek,8.0,rho_8,800,0.4,5,3000,1160500,0,0,17.6787
vicsek,8.0,rho_8,800,0.4,5,3000,1160501,1,0,14.3462
vicsek,8.0,rho_8,800,0.4,5,3000,1160502,2,0,14.0313
vicsek,8.0,rho_8,800,0.4,5,3000,1160503,3,0,18.6106
vicsek,8.0,rho_8,800,0.4,5,3000,1160504,4,0,15.6437
vicsek,8.0,rho_8,800,0.4,5,3000,1160505,5,0,17.2506
vicsek,8.0,rho_8,800,0.4,5,3000,1160506,6,0,21.9919
vicsek,8.0,rho_8,800,0.4,5,3000,1160507,7,0,21.3662
vicsek,8.0,rho_8,800,0.4,5,3000,1160508,8,0,22.3868
vicsek,8.0,rho_8,800,0.4,5,3000,1160509,9,0,19.9473
vicsek,8.0,rho_8,800,0.4,5,3000,1160510,10,0,23.9299
vicsek,8.0,rho_8,800,0.4,5,3000,1160511,11,0,20.053
vicsek,8.0,rho_8,800,0.4,5,3000,1160512,12,0,23.3556
vicsek,8.0,rho_8,800,0.4,5,3000,1160513,13,0,19.6139
vicsek,8.0,rho_8,800,0.4,5,3000,1160514,14,0,23.9969
vicsek,8.0,rho_8,800,0.4,5,3000,1160515,15,0,19.1282
vicsek,8.0,rho_8,800,0.4,5,3000,1160516,16,0,17.1106
vicsek,8.0,rho_8,800,0.4,5,3000,1160517,17,0,17.0005
vicsek,8.0,rho_8,800,0.4,5,3000,1160518,18,0,15.305
vicsek,8.0,rho_8,800,0.4,5,3000,1160519,19,0,18.2206
